"","state","county","primary_city","longitude","latitude","estimated_population","name","Value","Category.Range"
"3244","NY","Bronx","Bronx",-73.87,40.84,55824,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3245","NY","Bronx","Bronx",-73.87,40.84,47625,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3246","NY","Bronx","Bronx",-73.87,40.84,10880,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3247","NY","Bronx","Bronx",-73.87,40.84,15606,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3248","NY","Bronx","Bronx",-73.87,40.84,43761,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3249","NY","Bronx","Bronx",-73.87,40.84,42812,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3250","NY","Bronx","Bronx",-73.87,40.84,7377,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3251","NY","Bronx","Bronx",-73.87,40.84,31659,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3252","NY","Bronx","Bronx",-73.87,40.84,0,"new york,bronx",472.2,"427.3 - 473.8 (643)"
"3253","NY","Westchester","Amawalk",-73.76,41.29,1186,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3254","NY","Westchester","Ardsley",-73.84,41.01,5344,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3255","NY","Westchester","Ardsley On Hudson",-73.87,41.02,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3256","NY","Westchester","Armonk",-73.71,41.13,10689,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3257","NY","Westchester","Baldwin Place",-73.74,41.32,1113,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3258","NY","Westchester","Bedford",-73.64,41.19,5515,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3259","NY","Westchester","Bedford Hills",-73.69,41.22,4470,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3260","NY","Putnam","Brewster",-73.61,41.39,16797,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3261","NY","Westchester","Briarcliff Manor",-73.84,41.13,9491,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3262","NY","Westchester","Buchanan",-73.94,41.26,1934,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3263","NY","Putnam","Carmel",-73.68,41.41,21610,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3264","NY","Westchester","Chappaqua",-73.77,41.17,11356,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3265","NY","Putnam","Cold Spring",-73.95,41.41,4515,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3266","NY","Westchester","Crompond",-73.89,41.26,809,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3267","NY","Westchester","Cross River",-73.59,41.26,1336,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3268","NY","Westchester","Croton Falls",-73.71,41.3,571,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3269","NY","Westchester","Croton On Hudson",-73.89,41.22,10857,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3270","NY","Westchester","Croton On Hudson",-73.89,41.22,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3271","NY","Westchester","Dobbs Ferry",-73.86,41.01,8950,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3272","NY","Westchester","Elmsford",-73.81,41.05,6748,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3273","NY","Putnam","Garrison",-73.92,41.37,3723,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3274","NY","Westchester","Goldens Bridge",-73.64,41.29,1845,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3275","NY","Westchester","Granite Springs",-73.75,41.3,901,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3276","NY","Westchester","Harrison",-73.72,41.02,10036,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3277","NY","Westchester","Hartsdale",-73.8,41.02,11513,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3278","NY","Westchester","Hawthorne",-73.79,41.1,4643,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3279","NY","Westchester","Irvington",-73.86,41.03,6867,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3280","NY","Westchester","Jefferson Valley",-73.79,41.33,638,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3281","NY","Westchester","Katonah",-73.68,41.26,9794,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3282","NY","Putnam","Lake Peekskill",-73.88,41.33,2112,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3283","NY","Westchester","Larchmont",-73.75,40.92,15315,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3284","NY","Westchester","Lincolndale",-73.71,41.3,595,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3285","NY","Putnam","Mahopac",-73.74,41.36,21933,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3286","NY","Putnam","Mahopac Falls",-73.73,41.36,454,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3287","NY","Westchester","Mamaroneck",-73.72,40.93,16242,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3288","NY","Westchester","Maryknoll",-73.83,41.17,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3289","NY","Westchester","Millwood",-73.79,41.19,1370,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3290","NY","Westchester","Mohegan Lake",-73.84,41.31,6139,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3291","NY","Westchester","Montrose",-73.94,41.24,2607,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3292","NY","Westchester","Mount Kisco",-73.73,41.2,13969,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3293","NY","Westchester","Mount Vernon",-73.82,40.91,26875,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3294","NY","Westchester","Mount Vernon",-73.82,40.91,640,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3295","NY","Westchester","Mount Vernon",-73.82,40.91,16046,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3296","NY","Westchester","Mount Vernon",-73.82,40.91,8512,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3297","NY","Westchester","Mount Vernon",-73.82,40.9,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3298","NY","Westchester","Mount Vernon",-73.82,40.9,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3299","NY","Westchester","North Salem",-73.59,41.33,3819,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3300","NY","Westchester","Ossining",-73.87,41.15,24284,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3301","NY","Westchester","Peekskill",-73.92,41.28,18979,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3302","NY","Westchester","Cortlandt Manor",-73.89,41.3,17127,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3303","NY","Westchester","Pleasantville",-73.78,41.13,10970,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3304","NY","Westchester","Pleasantville",-73.79,41.13,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3305","NY","Westchester","Pleasantville",-73.79,41.13,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3306","NY","Westchester","Port Chester",-73.66,41,30334,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3307","NY","Westchester","Pound Ridge",-73.57,41.21,4719,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3308","NY","Westchester","Purchase",-73.71,41.03,3132,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3309","NY","Westchester","Purdys",-73.65,41.31,775,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3310","NY","Putnam","Putnam Valley",-73.87,41.34,7683,"new york,putnam",365.4,"93.8 - 378.0 (645)"
"3311","NY","Westchester","Rye",-73.69,40.98,14988,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3312","NY","Westchester","Scarsdale",-73.77,40.98,36163,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3313","NY","Westchester","Shenorock",-73.71,41.3,594,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3314","NY","Westchester","Shrub Oak",-73.82,41.32,2133,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3315","NY","Westchester","Somers",-73.69,41.33,7704,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3316","NY","Westchester","South Salem",-73.54,41.25,6110,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3317","NY","Westchester","Tarrytown",-73.86,41.06,18812,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3318","NY","Westchester","Thornwood",-73.76,41.11,4416,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3319","NY","Westchester","Valhalla",-73.77,41.07,5730,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3320","NY","Westchester","Verplanck",-73.89,41.26,1481,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3321","NY","Westchester","Waccabuc",-73.6,41.29,976,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3322","NY","Westchester","Yorktown Heights",-73.78,41.27,25981,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3323","NY","Westchester","White Plains",-73.75,41.02,8255,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3324","NY","Westchester","White Plains",-73.75,41.02,826,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3325","NY","Westchester","White Plains",-73.75,41.02,14937,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3326","NY","Westchester","West Harrison",-73.74,41.05,9286,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3327","NY","Westchester","White Plains",-73.75,41.02,16733,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3328","NY","Westchester","White Plains",-73.75,41.02,12643,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3329","NY","Westchester","White Plains",-73.75,41.02,6475,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3330","NY","Westchester","White Plains",-73.75,41.02,0,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3331","NY","Westchester","Yonkers",-73.86,40.94,43733,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3332","NY","Westchester","Yonkers",-73.86,40.94,530,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3333","NY","Westchester","Yonkers",-73.86,40.94,16271,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3334","NY","Westchester","Yonkers",-73.86,40.94,25409,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3335","NY","Westchester","Yonkers",-73.86,40.94,28216,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3336","NY","Westchester","Hastings On Hudson",-73.87,40.98,7877,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3337","NY","Westchester","Tuckahoe",-73.82,40.95,8325,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3338","NY","Westchester","Bronxville",-73.82,40.93,18761,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3339","NY","Westchester","Eastchester",-73.8,40.95,8242,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3340","NY","Westchester","Yonkers",-73.86,40.94,22379,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3341","NY","Westchester","New Rochelle",-73.77,40.92,29299,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3342","NY","Westchester","New Rochelle",-73.77,40.92,459,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3343","NY","Westchester","Pelham",-73.8,40.91,11015,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3344","NY","Westchester","New Rochelle",-73.78,40.94,13257,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3345","NY","Westchester","New Rochelle",-73.77,40.92,13977,"new york,westchester",354.8,"93.8 - 378.0 (645)"
"3346","NY","Rockland","Suffern",-74.14,41.11,19926,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3347","NY","Orange","Arden",-74.18,41.22,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3348","NY","Rockland","Bear Mountain",-73.99,41.3,0,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3349","NY","Orange","Bellvale",-74.34,41.25,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3350","NY","Rockland","Blauvelt",-73.95,41.06,4717,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3351","NY","Orange","Blooming Grove",-74.19,41.35,642,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3352","NY","Orange","Bullville",-74.29,41.58,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3353","NY","Orange","Campbell Hall",-74.25,41.44,3925,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3354","NY","Orange","Central Valley",-74.12,41.32,1795,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3355","NY","Orange","Chester",-74.27,41.35,9445,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3356","NY","Orange","Circleville",-74.38,41.52,1027,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3357","NY","Rockland","Congers",-73.94,41.14,7748,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3358","NY","Orange","Florida",-74.35,41.33,3677,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3359","NY","Orange","Fort Montgomery",-73.98,41.33,1363,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3360","NY","Rockland","Garnerville",-74,41.2,7608,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3361","NY","Orange","Goshen",-74.32,41.4,10360,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3362","NY","Orange","Greenwood Lake",-74.28,41.22,4306,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3363","NY","Orange","Harriman",-74.14,41.3,3202,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3364","NY","Rockland","Haverstraw",-73.95,41.18,9010,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3365","NY","Orange","Highland Falls",-73.96,41.36,3618,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3366","NY","Orange","Highland Mills",-74.12,41.35,7893,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3367","NY","Rockland","Hillburn",-74.17,41.12,780,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3368","NY","Orange","Howells",-74.38,41.5,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3369","NY","Orange","Johnson",-74.53,41.33,512,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3370","NY","Orange","Middletown",-74.42,41.44,36707,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3371","NY","Orange","Middletown",-74.42,41.44,11451,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3372","NY","Orange","Middletown",-74.42,41.44,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3373","NY","Orange","Monroe",-74.19,41.33,600,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3374","NY","Orange","Monroe",-74.18,41.32,31099,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3375","NY","Rockland","Monsey",-74.06,41.11,23954,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3376","NY","Orange","Mountainville",-74.05,41.41,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3377","NY","Rockland","Nanuet",-74.01,41.09,20221,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3378","NY","Rockland","New City",-73.99,41.15,28938,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3379","NY","Orange","New Hampton",-74.45,41.34,2845,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3380","NY","Orange","New Milford",-74.36,41.26,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3381","NY","Rockland","Nyack",-73.91,41.09,11889,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3382","NY","Rockland","Orangeburg",-73.94,41.05,4396,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3383","NY","Orange","Otisville",-74.53,41.47,2227,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3384","NY","Rockland","Palisades",-73.91,41,1300,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3385","NY","Rockland","Pearl River",-74,41.06,13258,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3386","NY","Rockland","Piermont",-73.91,41.03,1945,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3387","NY","Orange","Pine Island",-74.38,41.32,1106,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3388","NY","Rockland","Pomona",-74.05,41.18,8344,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3389","NY","Orange","Slate Hill",-74.49,41.37,2034,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3390","NY","Rockland","Sloatsburg",-74.19,41.16,2747,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3391","NY","Orange","Southfields",-74.17,41.25,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3392","NY","Rockland","Sparkill",-73.9,41.02,1343,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3393","NY","Rockland","Spring Valley",-74.04,41.11,39075,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3394","NY","Orange","Sterling Forest",-74.34,41.25,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3395","NY","Kings","Brooklyn",-73.94,40.64,22852,"new york,kings",442.1,"427.3 - 473.8 (643)"
"3396","NY","Rockland","Stony Point",-73.99,41.22,12001,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3397","NY","Orange","Sugar Loaf",-74.27,41.32,778,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3398","NY","Rockland","Tallman",-74.1,41.11,0,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3399","NY","Rockland","Tappan",-73.95,41.02,5218,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3400","NY","Rockland","Thiells",-74.01,41.2,2563,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3401","NY","Orange","Thompson Ridge",-74.36,41.58,0,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3402","NY","Rockland","Tomkins Cove",-73.98,41.27,1596,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3403","NY","Orange","Tuxedo Park",-74.2,41.2,2987,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3404","NY","Orange","Unionville",-74.56,41.3,629,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3405","NY","Rockland","Valley Cottage",-73.94,41.11,8400,"new york,rockland",348.6,"93.8 - 378.0 (645)"
"3406","NY","Orange","Warwick",-74.35,41.25,17206,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3407","NY","Orange","Washingtonville",-74.15,41.42,8545,"new york,orange",398.3,"378.1 - 427.2 (645)"
"3408","NY","Rockland","West Haverstraw",-73.98,41.2,3858,"new york,rockland",348.6,"93.8 - 378.0 (645)"
